"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RQEXBUS","198507","0.094031","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198508","0.09155","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198509","0.107855","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198510","0.102284","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198511","0.130927","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198512","0.131389","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198513","1.225223","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198601","0.12672","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198602","0.116816","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198603","0.09405","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198604","0.132373","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198605","0.113179","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198606","0.070305","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198607","0.112253","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198608","0.114915","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198609","0.096921","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198610","0.123053","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198611","0.123676","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198612","0.119688","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198613","1.34395","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198701","0.11249","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198702","0.113792","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198703","0.103551","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198704","0.109616","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198705","0.108499","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198706","0.097335","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198707","0.096506","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198708","0.094968","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198709","0.119468","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198710","0.102102","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198711","0.100777","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198712","0.152172","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198713","1.311277","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198801","0.122896","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198802","0.121674","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198803","0.112557","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198804","0.098418","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198805","0.122357","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198806","0.140248","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198807","0.115897","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198808","0.119787","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198809","0.097009","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198810","0.102502","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198811","0.099781","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198812","0.159198","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198813","1.412322","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198901","0.113535","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198902","0.109498","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198903","0.128043","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198904","0.118033","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198905","0.120225","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198906","0.128798","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198907","0.129348","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198908","0.14646","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198909","0.109769","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198910","0.132831","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198911","0.150528","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198912","0.149295","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","198913","1.536364","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199001","0.104523","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199002","0.117772","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199003","0.135323","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199004","0.113742","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199005","0.104551","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199006","0.125273","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199007","0.109759","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199008","0.142155","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199009","0.13635","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199010","0.152808","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199011","0.165994","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199012","0.18563","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199013","1.593879","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199101","0.207465","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199102","0.210224","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199103","0.145797","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199104","0.100598","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199105","0.177834","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199106","0.147376","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199107","0.148812","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199108","0.141355","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199109","0.118095","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199110","0.149243","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199111","0.139821","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199112","0.195243","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199113","1.881864","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199201","0.183646","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199202","0.138855","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199203","0.144415","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199204","0.158343","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199205","0.139497","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199206","0.147234","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199207","0.156814","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199208","0.117549","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199209","0.135116","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199210","0.142517","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199211","0.153236","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199212","0.202229","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199213","1.819452","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199301","0.177206","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199302","0.137923","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199303","0.146348","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199304","0.169444","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199305","0.170776","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199306","0.12778","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199307","0.165245","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199308","0.136325","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199309","0.135509","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199310","0.144247","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199311","0.155585","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199312","0.20914","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199313","1.875527","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199401","0.144229","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199402","0.12209","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199403","0.158066","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199404","0.127858","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199405","0.143258","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199406","0.129836","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199407","0.13999","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199408","0.148387","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199409","0.14179","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199410","0.151521","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199411","0.153403","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199412","0.192305","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199413","1.752734","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199501","0.152631","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199502","0.1541","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199503","0.155297","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199504","0.14386","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199505","0.141764","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199506","0.139717","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199507","0.139717","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199508","0.133995","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199509","0.124768","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199510","0.160947","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199511","0.151018","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199512","0.177904","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199513","1.775718","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199601","0.172259","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199602","0.156943","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199603","0.13564","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199604","0.140622","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199605","0.149947","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199606","0.1301","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199607","0.141424","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199608","0.149572","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199609","0.162559","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199610","0.159989","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199611","0.144757","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199612","0.160906","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199613","1.804717","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199701","0.157395","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199702","0.124857","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199703","0.13979","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199704","0.143494","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199705","0.14934","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199706","0.152552","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199707","0.165416","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199708","0.169235","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199709","0.148583","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199710","0.160501","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199711","0.153154","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199712","0.187199","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199713","1.851516","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199801","0.154002","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199802","0.124236","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199803","0.144787","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199804","0.146131","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199805","0.155125","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199806","0.152667","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199807","0.152612","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199808","0.124427","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199809","0.136746","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199810","0.13026","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199811","0.119147","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199812","0.136986","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199813","1.677125","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199901","0.135106","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199902","0.09855","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199903","0.114658","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199904","0.143287","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199905","0.141654","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199906","0.130144","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199907","0.136816","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199908","0.131883","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199909","0.142991","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199910","0.152147","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199911","0.143716","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199912","0.187966","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","199913","1.658918","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200001","0.142294","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200002","0.134615","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200003","0.173987","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200004","0.167103","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200005","0.140901","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200006","0.151843","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200007","0.151694","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200008","0.180992","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200009","0.171819","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200010","0.219949","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200011","0.18338","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200012","0.184906","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200013","2.003472","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200101","0.163608","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200102","0.154741","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200103","0.15743","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200104","0.158479","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200105","0.175576","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200106","0.162425","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200107","0.151714","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200108","0.178236","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200109","0.138191","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200110","0.1634","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200111","0.160784","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200112","0.191658","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200113","1.956242","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200201","0.145329","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200202","0.180759","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200203","0.144468","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200204","0.145974","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200205","0.154443","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200206","0.144705","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200207","0.13787","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200208","0.193134","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200209","0.166862","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200210","0.163833","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200211","0.168219","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200212","0.217243","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200213","1.962838","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200301","0.209654","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200302","0.167337","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200303","0.181745","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200304","0.175706","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200305","0.188836","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200306","0.172161","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200307","0.169037","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200308","0.16458","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200309","0.161467","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200310","0.166842","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200311","0.153853","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200312","0.172099","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200313","2.083317","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200401","0.127296","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200402","0.166496","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200403","0.172322","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200404","0.182348","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200405","0.175915","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200406","0.170043","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200407","0.182109","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200408","0.184806","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200409","0.15376","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200410","0.180466","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200411","0.157636","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200412","0.214958","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200413","2.068154","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200501","0.149588","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200502","0.190617","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200503","0.217092","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200504","0.212127","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200505","0.226077","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200506","0.240373","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200507","0.209028","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200508","0.218118","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200509","0.135281","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200510","0.142818","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200511","0.150663","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200512","0.184514","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200513","2.276295","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
"RQEXBUS","200601","0.173216","5","Petroleum Products, Excluding Biofuels, Exports","Quadrillion Btu"
